Source,Target,Weight,Type
S0172,S0187,1,Undirected
S0172,S0191,1,Undirected
S0172,S0192,2,Undirected
S0172,S0194,2,Undirected
S0172,S0197,2,Undirected
S0172,S0198,3,Undirected
S0172,S0200,2,Undirected
S0172,S0201,1,Undirected
S0172,S0203,1,Undirected
S0172,S0206,1,Undirected
S0172,S0207,2,Undirected
S0172,S0209,1,Undirected
S0172,S0211,1,Undirected
S0172,S0213,2,Undirected
S0172,S0214,1,Undirected
S0172,S0215,1,Undirected
S0172,S0216,1,Undirected
S0172,S0217,1,Undirected
S0172,S0218,3,Undirected
S0172,S0223,2,Undirected
S0172,S0225,1,Undirected
S0172,S0226,2,Undirected
S0172,S0230,2,Undirected
S0172,S0231,3,Undirected
S0172,S0232,1,Undirected
S0172,S0235,2,Undirected
S0172,S0236,1,Undirected
S0172,S0237,1,Undirected
S0172,S0243,2,Undirected
S0172,S0246,1,Undirected
S0173,S0174,3,Undirected
S0173,S0175,1,Undirected
S0173,S0176,1,Undirected
S0173,S0178,1,Undirected
S0173,S0179,4,Undirected
S0173,S0180,1,Undirected
S0173,S0181,1,Undirected
S0173,S0182,2,Undirected
S0173,S0183,2,Undirected
S0173,S0184,3,Undirected
S0173,S0187,1,Undirected
S0173,S0188,2,Undirected
S0173,S0190,1,Undirected
S0173,S0191,1,Undirected
S0173,S0192,2,Undirected
S0173,S0193,2,Undirected
S0173,S0194,3,Undirected
S0173,S0196,2,Undirected
S0173,S0197,4,Undirected
S0173,S0198,4,Undirected
S0173,S0199,2,Undirected
S0173,S0201,3,Undirected
S0173,S0202,2,Undirected
S0173,S0203,1,Undirected
S0173,S0204,2,Undirected
S0173,S0206,1,Undirected
S0173,S0207,3,Undirected
S0173,S0210,3,Undirected
S0173,S0213,4,Undirected
S0173,S0214,1,Undirected
S0173,S0215,1,Undirected
S0173,S0216,1,Undirected
S0173,S0217,3,Undirected
S0173,S0218,4,Undirected
S0173,S0219,1,Undirected
S0173,S0221,1,Undirected
S0173,S0222,1,Undirected
S0173,S0223,1,Undirected
S0173,S0224,1,Undirected
S0173,S0226,1,Undirected
S0173,S0229,1,Undirected
S0173,S0230,2,Undirected
S0173,S0231,3,Undirected
S0173,S0232,4,Undirected
S0173,S0233,2,Undirected
S0173,S0235,3,Undirected
S0173,S0236,1,Undirected
S0173,S0237,3,Undirected
S0173,S0238,1,Undirected
S0173,S0239,1,Undirected
S0173,S0240,1,Undirected
S0173,S0241,2,Undirected
S0173,S0243,3,Undirected
S0173,S0245,3,Undirected
S0173,S0246,3,Undirected
S0173,S0248,4,Undirected
S0174,S0177,1,Undirected
S0174,S0178,2,Undirected
S0174,S0179,5,Undirected
S0174,S0180,4,Undirected
S0174,S0181,1,Undirected
S0174,S0182,3,Undirected
S0174,S0183,2,Undirected
S0174,S0184,2,Undirected
S0174,S0186,1,Undirected
S0174,S0187,2,Undirected
S0174,S0188,1,Undirected
S0174,S0190,2,Undirected
S0174,S0191,3,Undirected
S0174,S0192,1,Undirected
S0174,S0194,3,Undirected
S0174,S0195,3,Undirected
S0174,S0197,1,Undirected
S0174,S0198,5,Undirected
S0174,S0200,1,Undirected
S0174,S0201,3,Undirected
S0174,S0202,2,Undirected
S0174,S0203,1,Undirected
S0174,S0204,2,Undirected
S0174,S0206,2,Undirected
S0174,S0207,1,Undirected
S0174,S0209,3,Undirected
S0174,S0211,4,Undirected
S0174,S0213,2,Undirected
S0174,S0215,3,Undirected
S0174,S0216,1,Undirected
S0174,S0217,2,Undirected
S0174,S0218,2,Undirected
S0174,S0219,2,Undirected
S0174,S0220,2,Undirected
S0174,S0221,2,Undirected
S0174,S0224,2,Undirected
S0174,S0226,1,Undirected
S0174,S0227,1,Undirected
S0174,S0229,1,Undirected
S0174,S0230,2,Undirected
S0174,S0231,4,Undirected
S0174,S0232,2,Undirected
S0174,S0233,3,Undirected
S0174,S0234,2,Undirected
S0174,S0235,2,Undirected
S0174,S0237,1,Undirected
S0174,S0239,1,Undirected
S0174,S0240,1,Undirected
S0174,S0241,4,Undirected
S0174,S0243,4,Undirected
S0174,S0245,2,Undirected
S0174,S0246,2,Undirected
S0174,S0247,1,Undirected
S0174,S0249,3,Undirected
S0174,S0250,2,Undirected
S0175,S0179,1,Undirected
S0175,S0202,1,Undirected
S0175,S0210,1,Undirected
S0175,S0213,1,Undirected
S0175,S0218,1,Undirected
S0175,S0229,1,Undirected
S0175,S0232,1,Undirected
S0175,S0243,1,Undirected
S0175,S0248,1,Undirected
S0176,S0179,1,Undirected
S0176,S0182,2,Undirected
S0176,S0188,1,Undirected
S0176,S0190,1,Undirected
S0176,S0193,1,Undirected
S0176,S0196,2,Undirected
S0176,S0197,2,Undirected
S0176,S0199,2,Undirected
S0176,S0202,1,Undirected
S0176,S0207,1,Undirected
S0176,S0214,2,Undirected
S0176,S0222,2,Undirected
S0176,S0224,2,Undirected
S0176,S0226,1,Undirected
S0176,S0228,1,Undirected
S0176,S0230,2,Undirected
S0176,S0232,1,Undirected
S0176,S0233,2,Undirected
S0176,S0241,1,Undirected
S0176,S0243,1,Undirected
S0176,S0244,1,Undirected
S0176,S0245,1,Undirected
S0176,S0248,1,Undirected
S0176,S0250,1,Undirected
S0177,S0178,1,Undirected
S0177,S0179,1,Undirected
S0177,S0187,1,Undirected
S0177,S0190,1,Undirected
S0177,S0191,1,Undirected
S0177,S0192,1,Undirected
S0177,S0195,1,Undirected
S0177,S0197,1,Undirected
S0177,S0199,1,Undirected
S0177,S0201,1,Undirected
S0177,S0202,3,Undirected
S0177,S0203,1,Undirected
S0177,S0205,1,Undirected
S0177,S0206,1,Undirected
S0177,S0207,1,Undirected
S0177,S0210,1,Undirected
S0177,S0211,2,Undirected
S0177,S0216,1,Undirected
S0177,S0218,1,Undirected
S0177,S0220,2,Undirected
S0177,S0221,2,Undirected
S0177,S0223,1,Undirected
S0177,S0224,1,Undirected
S0177,S0225,1,Undirected
S0177,S0226,1,Undirected
S0177,S0227,3,Undirected
S0177,S0230,1,Undirected
S0177,S0231,1,Undirected
S0177,S0232,2,Undirected
S0177,S0242,1,Undirected
S0177,S0243,1,Undirected
S0177,S0244,1,Undirected
S0177,S0247,2,Undirected
S0177,S0249,1,Undirected
S0177,S0250,3,Undirected
S0178,S0179,2,Undirected
S0178,S0180,1,Undirected
S0178,S0183,2,Undirected
S0178,S0184,1,Undirected
S0178,S0185,2,Undirected
S0178,S0186,1,Undirected
S0178,S0187,3,Undirected
S0178,S0188,1,Undirected
S0178,S0189,1,Undirected
S0178,S0190,1,Undirected
S0178,S0191,2,Undirected
S0178,S0192,1,Undirected
S0178,S0193,1,Undirected
S0178,S0194,1,Undirected
S0178,S0195,2,Undirected
S0178,S0196,1,Undirected
S0178,S0197,2,Undirected
S0178,S0198,2,Undirected
S0178,S0199,2,Undirected
S0178,S0201,4,Undirected
S0178,S0202,2,Undirected
S0178,S0203,1,Undirected
S0178,S0204,1,Undirected
S0178,S0205,2,Undirected
S0178,S0206,2,Undirected
S0178,S0207,4,Undirected
S0178,S0208,1,Undirected
S0178,S0210,1,Undirected
S0178,S0211,1,Undirected
S0178,S0212,2,Undirected
S0178,S0213,5,Undirected
S0178,S0215,3,Undirected
S0178,S0217,1,Undirected
S0178,S0218,2,Undirected
S0178,S0220,3,Undirected
S0178,S0221,2,Undirected
S0178,S0222,2,Undirected
S0178,S0223,2,Undirected
S0178,S0224,4,Undirected
S0178,S0225,1,Undirected
S0178,S0226,1,Undirected
S0178,S0227,3,Undirected
S0178,S0228,2,Undirected
S0178,S0229,1,Undirected
S0178,S0230,5,Undirected
S0178,S0231,2,Undirected
S0178,S0232,3,Undirected
S0178,S0233,3,Undirected
S0178,S0234,2,Undirected
S0178,S0235,3,Undirected
S0178,S0236,1,Undirected
S0178,S0237,1,Undirected
S0178,S0238,1,Undirected
S0178,S0239,1,Undirected
S0178,S0240,1,Undirected
S0178,S0241,1,Undirected
S0178,S0242,1,Undirected
S0178,S0243,2,Undirected
S0178,S0245,2,Undirected
S0178,S0246,1,Undirected
S0178,S0247,2,Undirected
S0178,S0249,2,Undirected
S0178,S0250,4,Undirected
S0179,S0180,2,Undirected
S0179,S0181,2,Undirected
S0179,S0182,5,Undirected
S0179,S0183,6,Undirected
S0179,S0185,1,Undirected
S0179,S0186,1,Undirected
S0179,S0187,1,Undirected
S0179,S0188,2,Undirected
S0179,S0190,1,Undirected
S0179,S0191,2,Undirected
S0179,S0193,1,Undirected
S0179,S0194,1,Undirected
S0179,S0195,2,Undirected
S0179,S0196,1,Undirected
S0179,S0197,6,Undirected
S0179,S0198,2,Undirected
S0179,S0199,1,Undirected
S0179,S0200,2,Undirected
S0179,S0201,4,Undirected
S0179,S0202,4,Undirected
S0179,S0203,1,Undirected
S0179,S0206,2,Undirected
S0179,S0207,6,Undirected
S0179,S0209,3,Undirected
S0179,S0210,4,Undirected
S0179,S0211,4,Undirected
S0179,S0213,4,Undirected
S0179,S0214,3,Undirected
S0179,S0215,4,Undirected
S0179,S0216,2,Undirected
S0179,S0218,5,Undirected
S0179,S0219,2,Undirected
S0179,S0220,2,Undirected
S0179,S0221,4,Undirected
S0179,S0222,1,Undirected
S0179,S0224,1,Undirected
S0179,S0226,4,Undirected
S0179,S0227,2,Undirected
S0179,S0229,2,Undirected
S0179,S0231,1,Undirected
S0179,S0232,2,Undirected
S0179,S0233,5,Undirected
S0179,S0234,2,Undirected
S0179,S0236,1,Undirected
S0179,S0237,1,Undirected
S0179,S0238,1,Undirected
S0179,S0239,2,Undirected
S0179,S0240,2,Undirected
S0179,S0241,5,Undirected
S0179,S0243,5,Undirected
S0179,S0245,4,Undirected
S0179,S0247,1,Undirected
S0179,S0248,4,Undirected
S0179,S0249,5,Undirected
S0179,S0250,2,Undirected
S0180,S0182,1,Undirected
S0180,S0183,1,Undirected
S0180,S0184,1,Undirected
S0180,S0187,1,Undirected
S0180,S0190,1,Undirected
S0180,S0191,2,Undirected
S0180,S0192,2,Undirected
S0180,S0194,1,Undirected
S0180,S0195,1,Undirected
S0180,S0198,3,Undirected
S0180,S0200,1,Undirected
S0180,S0201,2,Undirected
S0180,S0203,1,Undirected
S0180,S0206,1,Undirected
S0180,S0207,1,Undirected
S0180,S0209,2,Undirected
S0180,S0211,2,Undirected
S0180,S0213,1,Undirected
S0180,S0215,3,Undirected
S0180,S0218,1,Undirected
S0180,S0219,1,Undirected
S0180,S0224,1,Undirected
S0180,S0226,1,Undirected
S0180,S0228,1,Undirected
S0180,S0230,1,Undirected
S0180,S0231,3,Undirected
S0180,S0232,1,Undirected
S0180,S0233,1,Undirected
S0180,S0234,1,Undirected
S0180,S0235,1,Undirected
S0180,S0237,1,Undirected
S0180,S0239,1,Undirected
S0180,S0241,3,Undirected
S0180,S0243,3,Undirected
S0180,S0245,1,Undirected
S0180,S0249,2,Undirected
S0181,S0182,1,Undirected
S0181,S0183,3,Undirected
S0181,S0184,1,Undirected
S0181,S0185,1,Undirected
S0181,S0194,2,Undirected
S0181,S0197,2,Undirected
S0181,S0198,1,Undirected
S0181,S0199,1,Undirected
S0181,S0200,2,Undirected
S0181,S0203,3,Undirected
S0181,S0204,1,Undirected
S0181,S0207,1,Undirected
S0181,S0208,1,Undirected
S0181,S0210,3,Undirected
S0181,S0214,4,Undirected
S0181,S0215,2,Undirected
S0181,S0217,1,Undirected
S0181,S0218,3,Undirected
S0181,S0219,3,Undirected
S0181,S0221,2,Undirected
S0181,S0222,1,Undirected
S0181,S0224,1,Undirected
S0181,S0226,2,Undirected
S0181,S0227,2,Undirected
S0181,S0230,1,Undirected
S0181,S0231,1,Undirected
S0181,S0233,1,Undirected
S0181,S0235,2,Undirected
S0181,S0236,2,Undirected
S0181,S0237,1,Undirected
S0181,S0238,1,Undirected
S0181,S0239,2,Undirected
S0181,S0240,1,Undirected
S0181,S0241,3,Undirected
S0181,S0243,1,Undirected
S0181,S0246,1,Undirected
S0181,S0249,2,Undirected
S0181,S0250,1,Undirected
S0182,S0183,4,Undirected
S0182,S0184,1,Undirected
S0182,S0185,1,Undirected
S0182,S0186,1,Undirected
S0182,S0188,2,Undirected
S0182,S0190,2,Undirected
S0182,S0191,1,Undirected
S0182,S0195,1,Undirected
S0182,S0196,1,Undirected
S0182,S0197,4,Undirected
S0182,S0198,3,Undirected
S0182,S0199,3,Undirected
S0182,S0200,3,Undirected
S0182,S0202,2,Undirected
S0182,S0203,1,Undirected
S0182,S0204,1,Undirected
S0182,S0206,2,Undirected
S0182,S0207,4,Undirected
S0182,S0209,2,Undirected
S0182,S0210,1,Undirected
S0182,S0211,2,Undirected
S0182,S0213,2,Undirected
S0182,S0214,2,Undirected
S0182,S0215,3,Undirected
S0182,S0216,1,Undirected
S0182,S0217,1,Undirected
S0182,S0218,3,Undirected
S0182,S0219,4,Undirected
S0182,S0220,1,Undirected
S0182,S0221,3,Undirected
S0182,S0222,2,Undirected
S0182,S0224,3,Undirected
S0182,S0226,3,Undirected
S0182,S0227,1,Undirected
S0182,S0228,1,Undirected
S0182,S0229,1,Undirected
S0182,S0230,2,Undirected
S0182,S0231,3,Undirected
S0182,S0232,2,Undirected
S0182,S0233,3,Undirected
S0182,S0234,1,Undirected
S0182,S0237,2,Undirected
S0182,S0238,1,Undirected
S0182,S0239,1,Undirected
S0182,S0240,2,Undirected
S0182,S0241,6,Undirected
S0182,S0243,4,Undirected
S0182,S0244,1,Undirected
S0182,S0245,1,Undirected
S0182,S0246,1,Undirected
S0182,S0248,2,Undirected
S0182,S0249,1,Undirected
S0182,S0250,2,Undirected
S0183,S0185,2,Undirected
S0183,S0187,1,Undirected
S0183,S0188,3,Undirected
S0183,S0189,1,Undirected
S0183,S0191,1,Undirected
S0183,S0193,2,Undirected
S0183,S0194,1,Undirected
S0183,S0195,2,Undirected
S0183,S0196,2,Undirected
S0183,S0197,3,Undirected
S0183,S0198,2,Undirected
S0183,S0199,1,Undirected
S0183,S0200,3,Undirected
S0183,S0201,3,Undirected
S0183,S0202,2,Undirected
S0183,S0203,3,Undirected
S0183,S0206,2,Undirected
S0183,S0207,6,Undirected
S0183,S0208,1,Undirected
S0183,S0209,3,Undirected
S0183,S0210,4,Undirected
S0183,S0211,3,Undirected
S0183,S0213,3,Undirected
S0183,S0214,2,Undirected
S0183,S0215,4,Undirected
S0183,S0216,3,Undirected
S0183,S0218,4,Undirected
S0183,S0219,4,Undirected
S0183,S0220,1,Undirected
S0183,S0221,4,Undirected
S0183,S0222,3,Undirected
S0183,S0224,1,Undirected
S0183,S0226,4,Undirected
S0183,S0227,2,Undirected
S0183,S0228,1,Undirected
S0183,S0229,1,Undirected
S0183,S0230,1,Undirected
S0183,S0231,2,Undirected
S0183,S0232,1,Undirected
S0183,S0233,5,Undirected
S0183,S0234,1,Undirected
S0183,S0235,1,Undirected
S0183,S0236,2,Undirected
S0183,S0237,2,Undirected
S0183,S0239,3,Undirected
S0183,S0241,3,Undirected
S0183,S0243,3,Undirected
S0183,S0245,3,Undirected
S0183,S0248,2,Undirected
S0183,S0249,2,Undirected
S0183,S0250,2,Undirected
S0184,S0190,1,Undirected
S0184,S0192,2,Undirected
S0184,S0194,2,Undirected
S0184,S0197,1,Undirected
S0184,S0198,3,Undirected
S0184,S0201,2,Undirected
S0184,S0204,2,Undirected
S0184,S0207,1,Undirected
S0184,S0213,2,Undirected
S0184,S0217,3,Undirected
S0184,S0218,1,Undirected
S0184,S0219,1,Undirected
S0184,S0221,1,Undirected
S0184,S0223,1,Undirected
S0184,S0224,1,Undirected
S0184,S0226,1,Undirected
S0184,S0228,1,Undirected
S0184,S0230,1,Undirected
S0184,S0231,3,Undirected
S0184,S0232,3,Undirected
S0184,S0235,2,Undirected
S0184,S0237,3,Undirected
S0184,S0241,1,Undirected
S0184,S0243,2,Undirected
S0184,S0246,3,Undirected
S0185,S0186,1,Undirected
S0185,S0197,1,Undirected
S0185,S0199,2,Undirected
S0185,S0200,1,Undirected
S0185,S0201,1,Undirected
S0185,S0203,1,Undirected
S0185,S0205,1,Undirected
S0185,S0206,1,Undirected
S0185,S0207,3,Undirected
S0185,S0208,1,Undirected
S0185,S0210,1,Undirected
S0185,S0212,1,Undirected
S0185,S0213,1,Undirected
S0185,S0215,1,Undirected
S0185,S0218,2,Undirected
S0185,S0219,2,Undirected
S0185,S0221,1,Undirected
S0185,S0222,1,Undirected
S0185,S0224,1,Undirected
S0185,S0226,2,Undirected
S0185,S0228,1,Undirected
S0185,S0230,2,Undirected
S0185,S0233,1,Undirected
S0185,S0234,1,Undirected
S0185,S0235,2,Undirected
S0185,S0237,1,Undirected
S0185,S0239,1,Undirected
S0185,S0241,1,Undirected
S0185,S0248,1,Undirected
S0186,S0188,1,Undirected
S0186,S0191,1,Undirected
S0186,S0197,1,Undirected
S0186,S0199,1,Undirected
S0186,S0202,1,Undirected
S0186,S0205,1,Undirected
S0186,S0206,1,Undirected
S0186,S0207,1,Undirected
S0186,S0212,1,Undirected
S0186,S0215,1,Undirected
S0186,S0220,1,Undirected
S0186,S0224,1,Undirected
S0186,S0229,1,Undirected
S0186,S0230,1,Undirected
S0186,S0233,1,Undirected
S0186,S0234,2,Undirected
S0186,S0240,1,Undirected
S0186,S0245,1,Undirected
S0186,S0250,1,Undirected
S0187,S0188,1,Undirected
S0187,S0189,1,Undirected
S0187,S0191,1,Undirected
S0187,S0192,1,Undirected
S0187,S0193,1,Undirected
S0187,S0194,1,Undirected
S0187,S0195,1,Undirected
S0187,S0198,1,Undirected
S0187,S0201,1,Undirected
S0187,S0202,2,Undirected
S0187,S0203,2,Undirected
S0187,S0204,1,Undirected
S0187,S0206,3,Undirected
S0187,S0208,1,Undirected
S0187,S0211,1,Undirected
S0187,S0213,1,Undirected
S0187,S0218,1,Undirected
S0187,S0220,3,Undirected
S0187,S0221,2,Undirected
S0187,S0222,1,Undirected
S0187,S0227,2,Undirected
S0187,S0230,1,Undirected
S0187,S0231,2,Undirected
S0187,S0232,2,Undirected
S0187,S0233,1,Undirected
S0187,S0235,1,Undirected
S0187,S0239,1,Undirected
S0187,S0240,1,Undirected
S0187,S0242,1,Undirected
S0187,S0245,1,Undirected
S0187,S0247,2,Undirected
S0187,S0249,1,Undirected
S0187,S0250,3,Undirected
S0188,S0189,1,Undirected
S0188,S0190,1,Undirected
S0188,S0191,1,Undirected
S0188,S0193,2,Undirected
S0188,S0196,1,Undirected
S0188,S0197,2,Undirected
S0188,S0199,2,Undirected
S0188,S0201,2,Undirected
S0188,S0202,3,Undirected
S0188,S0203,1,Undirected
S0188,S0206,2,Undirected
S0188,S0207,1,Undirected
S0188,S0210,1,Undirected
S0188,S0213,2,Undirected
S0188,S0214,1,Undirected
S0188,S0215,1,Undirected
S0188,S0216,1,Undirected
S0188,S0220,2,Undirected
S0188,S0221,1,Undirected
S0188,S0222,2,Undirected
S0188,S0224,1,Undirected
S0188,S0229,1,Undirected
S0188,S0230,1,Undirected
S0188,S0232,1,Undirected
S0188,S0233,4,Undirected
S0188,S0234,1,Undirected
S0188,S0236,1,Undirected
S0188,S0237,1,Undirected
S0188,S0239,1,Undirected
S0188,S0240,1,Undirected
S0188,S0241,1,Undirected
S0188,S0243,1,Undirected
S0188,S0245,4,Undirected
S0188,S0248,1,Undirected
S0188,S0250,2,Undirected
S0189,S0193,1,Undirected
S0189,S0199,1,Undirected
S0189,S0202,1,Undirected
S0189,S0203,1,Undirected
S0189,S0206,1,Undirected
S0189,S0213,1,Undirected
S0189,S0220,1,Undirected
S0189,S0221,1,Undirected
S0189,S0222,1,Undirected
S0189,S0226,1,Undirected
S0189,S0233,1,Undirected
S0189,S0235,1,Undirected
S0189,S0236,1,Undirected
S0189,S0237,1,Undirected
S0189,S0240,1,Undirected
S0189,S0245,2,Undirected
S0189,S0250,1,Undirected
S0190,S0191,1,Undirected
S0190,S0198,2,Undirected
S0190,S0199,1,Undirected
S0190,S0201,1,Undirected
S0190,S0202,1,Undirected
S0190,S0204,1,Undirected
S0190,S0205,1,Undirected
S0190,S0213,2,Undirected
S0190,S0214,1,Undirected
S0190,S0215,1,Undirected
S0190,S0216,1,Undirected
S0190,S0217,1,Undirected
S0190,S0219,1,Undirected
S0190,S0221,1,Undirected
S0190,S0222,1,Undirected
S0190,S0224,4,Undirected
S0190,S0225,1,Undirected
S0190,S0226,1,Undirected
S0190,S0227,1,Undirected
S0190,S0230,2,Undirected
S0190,S0231,1,Undirected
S0190,S0232,1,Undirected
S0190,S0233,1,Undirected
S0190,S0237,1,Undirected
S0190,S0241,3,Undirected
S0190,S0243,3,Undirected
S0190,S0245,1,Undirected
S0190,S0246,1,Undirected
S0190,S0249,1,Undirected
S0191,S0192,1,Undirected
S0191,S0194,1,Undirected
S0191,S0195,1,Undirected
S0191,S0196,1,Undirected
S0191,S0197,1,Undirected
S0191,S0198,1,Undirected
S0191,S0202,2,Undirected
S0191,S0203,1,Undirected
S0191,S0205,2,Undirected
S0191,S0206,2,Undirected
S0191,S0207,1,Undirected
S0191,S0209,1,Undirected
S0191,S0210,1,Undirected
S0191,S0211,1,Undirected
S0191,S0212,1,Undirected
S0191,S0213,1,Undirected
S0191,S0215,2,Undirected
S0191,S0216,1,Undirected
S0191,S0218,2,Undirected
S0191,S0220,1,Undirected
S0191,S0222,1,Undirected
S0191,S0224,3,Undirected
S0191,S0225,1,Undirected
S0191,S0226,2,Undirected
S0191,S0227,2,Undirected
S0191,S0228,1,Undirected
S0191,S0229,2,Undirected
S0191,S0230,4,Undirected
S0191,S0231,1,Undirected
S0191,S0233,3,Undirected
S0191,S0234,3,Undirected
S0191,S0235,2,Undirected
S0191,S0236,1,Undirected
S0191,S0238,1,Undirected
S0191,S0239,1,Undirected
S0191,S0240,1,Undirected
S0191,S0241,1,Undirected
S0191,S0243,1,Undirected
S0191,S0245,1,Undirected
S0191,S0249,1,Undirected
S0191,S0250,2,Undirected
S0192,S0193,1,Undirected
S0192,S0194,2,Undirected
S0192,S0197,2,Undirected
S0192,S0198,2,Undirected
S0192,S0199,2,Undirected
S0192,S0201,2,Undirected
S0192,S0202,1,Undirected
S0192,S0203,1,Undirected
S0192,S0206,1,Undirected
S0192,S0207,2,Undirected
S0192,S0210,1,Undirected
S0192,S0213,1,Undirected
S0192,S0217,1,Undirected
S0192,S0218,3,Undirected
S0192,S0223,2,Undirected
S0192,S0226,1,Undirected
S0192,S0227,1,Undirected
S0192,S0228,1,Undirected
S0192,S0230,1,Undirected
S0192,S0231,2,Undirected
S0192,S0232,2,Undirected
S0192,S0235,2,Undirected
S0192,S0237,2,Undirected
S0192,S0241,1,Undirected
S0192,S0242,1,Undirected
S0192,S0243,1,Undirected
S0192,S0244,1,Undirected
S0192,S0246,1,Undirected
S0192,S0250,2,Undirected
S0193,S0196,2,Undirected
S0193,S0197,1,Undirected
S0193,S0199,2,Undirected
S0193,S0201,1,Undirected
S0193,S0202,2,Undirected
S0193,S0203,1,Undirected
S0193,S0206,1,Undirected
S0193,S0207,2,Undirected
S0193,S0213,1,Undirected
S0193,S0214,1,Undirected
S0193,S0215,1,Undirected
S0193,S0216,1,Undirected
S0193,S0220,1,Undirected
S0193,S0221,1,Undirected
S0193,S0232,1,Undirected
S0193,S0233,3,Undirected
S0193,S0237,1,Undirected
S0193,S0239,1,Undirected
S0193,S0241,1,Undirected
S0193,S0245,3,Undirected
S0193,S0248,2,Undirected
S0193,S0250,2,Undirected
S0194,S0195,1,Undirected
S0194,S0197,1,Undirected
S0194,S0198,3,Undirected
S0194,S0201,2,Undirected
S0194,S0203,2,Undirected
S0194,S0204,1,Undirected
S0194,S0206,1,Undirected
S0194,S0207,1,Undirected
S0194,S0209,1,Undirected
S0194,S0210,1,Undirected
S0194,S0211,1,Undirected
S0194,S0213,1,Undirected
S0194,S0214,1,Undirected
S0194,S0215,1,Undirected
S0194,S0216,1,Undirected
S0194,S0217,2,Undirected
S0194,S0218,3,Undirected
S0194,S0219,1,Undirected
S0194,S0223,1,Undirected
S0194,S0226,1,Undirected
S0194,S0230,2,Undirected
S0194,S0231,2,Undirected
S0194,S0232,1,Undirected
S0194,S0233,1,Undirected
S0194,S0235,3,Undirected
S0194,S0237,1,Undirected
S0194,S0238,1,Undirected
S0194,S0241,1,Undirected
S0194,S0243,1,Undirected
S0194,S0246,2,Undirected
S0195,S0198,1,Undirected
S0195,S0200,1,Undirected
S0195,S0201,2,Undirected
S0195,S0202,1,Undirected
S0195,S0205,1,Undirected
S0195,S0207,1,Undirected
S0195,S0209,2,Undirected
S0195,S0211,3,Undirected
S0195,S0212,1,Undirected
S0195,S0213,1,Undirected
S0195,S0215,2,Undirected
S0195,S0216,1,Undirected
S0195,S0218,2,Undirected
S0195,S0219,1,Undirected
S0195,S0220,1,Undirected
S0195,S0221,1,Undirected
S0195,S0224,1,Undirected
S0195,S0227,1,Undirected
S0195,S0230,1,Undirected
S0195,S0231,1,Undirected
S0195,S0232,1,Undirected
S0195,S0233,1,Undirected
S0195,S0235,1,Undirected
S0195,S0238,1,Undirected
S0195,S0241,1,Undirected
S0195,S0243,1,Undirected
S0195,S0247,1,Undirected
S0195,S0249,1,Undirected
S0195,S0250,1,Undirected
S0196,S0197,2,Undirected
S0196,S0199,2,Undirected
S0196,S0201,1,Undirected
S0196,S0202,1,Undirected
S0196,S0207,3,Undirected
S0196,S0210,1,Undirected
S0196,S0214,1,Undirected
S0196,S0215,1,Undirected
S0196,S0216,1,Undirected
S0196,S0222,2,Undirected
S0196,S0224,2,Undirected
S0196,S0226,1,Undirected
S0196,S0227,1,Undirected
S0196,S0228,2,Undirected
S0196,S0229,1,Undirected
S0196,S0230,2,Undirected
S0196,S0232,2,Undirected
S0196,S0233,3,Undirected
S0196,S0234,1,Undirected
S0196,S0236,1,Undirected
S0196,S0237,1,Undirected
S0196,S0239,1,Undirected
S0196,S0244,1,Undirected
S0196,S0245,2,Undirected
S0196,S0248,2,Undirected
